0,0.28425,0.34481,0.37094,0.42857
0,0.27486,0.33073,0.39441,0.35714
0,0.2941,0.35956,0.34634,0.5
0,0.2573,0.30442,0.43828,0.21429
0,0.23367,0.269,0.49733,0
1,0.32668,0.40839,0.26493,0.71429
1,0.36472,0.46541,0.16986,0.92857
1,0.30442,0.37504,0.32054,0.57143
0,0.23367,0.269,0.49733,0
1,0.30442,0.37504,0.32054,0.57143
1,0.32668,0.40839,0.26493,0.71429
1,0.31527,0.39129,0.29344,0.64286
1,0.35135,0.44537,0.20328,0.85714
0,0.26589,0.31728,0.41684,0.28571
1,0.36472,0.46541,0.16986,0.92857
0,0.24909,0.2921,0.45881,0.14286
1,0.31527,0.39129,0.29344,0.64286
0,0.26589,0.31728,0.41684,0.28571
0,0.23367,0.269,0.49733,0
1,0.32668,0.40839,0.26493,0.71429
0,0.24122,0.28031,0.47847,0.071429
1,0.32668,0.40839,0.26493,0.71429
0,0.2573,0.30442,0.43828,0.21429
1,0.2941,0.35956,0.34634,0.5
1,0.30442,0.37504,0.32054,0.57143
0,0.26589,0.31728,0.41684,0.28571
1,0.37887,0.48661,0.13452,1
0,0.27486,0.33073,0.39441,0.35714
0,0.23367,0.269,0.49733,0
1,0.28425,0.34481,0.37094,0.42857
1,0.33869,0.42639,0.23492,0.78571
0,0.24122,0.28031,0.47847,0.071429
1,0.36472,0.46541,0.16986,0.92857
0,0.24122,0.28031,0.47847,0.071429
1,0.37887,0.48661,0.13452,1
1,0.28425,0.34481,0.37094,0.42857
1,0.28425,0.34481,0.37094,0.42857
1,0.2941,0.35956,0.34634,0.5
1,0.30442,0.37504,0.32054,0.57143
0,0.24909,0.2921,0.45881,0.14286
0,0.24122,0.28031,0.47847,0.071429
1,0.33869,0.42639,0.23492,0.78571
1,0.33869,0.42639,0.23492,0.78571
0,0.27486,0.33073,0.39441,0.35714
1,0.36472,0.46541,0.16986,0.92857
1,0.31527,0.39129,0.29344,0.64286
1,0.35135,0.44537,0.20328,0.85714
0,0.24909,0.2921,0.45881,0.14286
1,0.33869,0.42639,0.23492,0.78571
1,0.35135,0.44537,0.20328,0.85714
1,0.37887,0.48661,0.13452,1
1,0.37887,0.48661,0.13452,1
0,0.26589,0.31728,0.41684,0.28571
0,0.2573,0.30442,0.43828,0.21429
0,0.27486,0.33073,0.39441,0.35714
0,0.2573,0.30442,0.43828,0.21429
1,0.35135,0.44537,0.20328,0.85714
1,0.33869,0.42639,0.23492,0.78571
0,0.2573,0.30442,0.43828,0.21429
1,0.36472,0.46541,0.16986,0.92857
1,0.30442,0.37504,0.32054,0.57143
1,0.31527,0.39129,0.29344,0.64286
1,0.32668,0.40839,0.26493,0.71429
1,0.2941,0.35956,0.34634,0.5
1,0.37887,0.48661,0.13452,1
0,0.23367,0.269,0.49733,0
1,0.27486,0.33073,0.39441,0.35714
1,0.2941,0.35956,0.34634,0.5
0,0.26589,0.31728,0.41684,0.28571
0,0.24122,0.28031,0.47847,0.071429
1,0.28425,0.34481,0.37094,0.42857
1,0.31527,0.39129,0.29344,0.64286
0,0.24909,0.2921,0.45881,0.14286
1,0.35135,0.44537,0.20328,0.85714
0,0.24909,0.2921,0.45881,0.14286
