380,3.77968E-06,3.41295E-06,4.67598E-07,2.97169E-08,1.12750E-06,2.78921E-08,2.52111E-07,1.92592E-06,1.28670E-06,2.14032E-06,2.16064E-07,1.80267E-06,0.00000E+00,1.12113E-05,6.44434E-06,1.42117E-05,4.86750E-06,1.70095E-06,3.28734E-06,0.00000E+00,3.51942E-07,4.21209E-07,0.00000E+00,0.00000E+00,7.59017E-07,3.08168E-06,0.00000E+00,0.00000E+00,0.00000E+00,7.70106E-06,6.52451E-06,1.64331E-05,1.22726E-05,8.35750E-06,9.95157E-07,4.35123E-07,3.68812E-06,3.00622E-06,1.22154E-06,0.00000E+00,3.13942E-06,2.73748E-07,2.76299E-06,1.12391E-05,1.04412E-05,5.15970E-06,1.47935E-05,2.45875E-05,7.11817E-06,9.11165E-06,3.31070E-05
381,4.12011E-06,3.21791E-06,1.11195E-06,0.00000E+00,7.78830E-07,7.46227E-08,3.36838E-08,2.14746E-06,2.33393E-06,6.83309E-07,5.36701E-07,0.00000E+00,0.00000E+00,7.63798E-06,1.97825E-06,1.75325E-05,1.60135E-06,4.60184E-07,7.53446E-07,0.00000E+00,1.55235E-06,1.38684E-06,0.00000E+00,0.00000E+00,7.05884E-07,2.37125E-06,0.00000E+00,2.61792E-06,0.00000E+00,8.24795E-06,5.15542E-06,1.06334E-05,1.17114E-05,7.56688E-06,9.15018E-07,1.98832E-06,1.25773E-06,2.42938E-06,4.64093E-07,9.95710E-07,2.17107E-06,1.09345E-06,1.21968E-07,1.05503E-05,1.54526E-05,4.06694E-06,1.31430E-05,2.82393E-05,7.80701E-06,1.56345E-05,3.79550E-05
382,3.92737E-06,2.35461E-06,1.35619E-06,4.96753E-07,6.55367E-07,0.00000E+00,0.00000E+00,1.75489E-06,2.43352E-06,0.00000E+00,5.76521E-07,8.64110E-07,2.40535E-07,4.22271E-06,0.00000E+00,1.63110E-05,1.83601E-06,2.14762E-08,1.83917E-07,3.66761E-08,1.98160E-06,2.23885E-06,3.15255E-09,1.27752E-07,5.40071E-07,1.76509E-06,1.58582E-07,5.27753E-06,2.17356E-06,6.20758E-06,3.45063E-06,7.66544E-06,1.15569E-05,6.46611E-06,5.27921E-07,2.73027E-06,0.00000E+00,1.88041E-06,0.00000E+00,2.23987E-06,1.82047E-06,3.58180E-06,5.65381E-07,7.03298E-06,1.76356E-05,5.60877E-06,1.06781E-05,2.60244E-05,1.18090E-05,2.40214E-05,3.71990E-05
383,3.35863E-06,1.11361E-06,1.09365E-06,2.53822E-06,6.61623E-07,0.00000E+00,0.00000E+00,8.63033E-07,9.78021E-07,0.00000E+00,2.86209E-07,5.09898E-06,1.01154E-06,1.89968E-06,0.00000E+00,1.09935E-05,6.23079E-06,6.54058E-07,2.06192E-06,6.37857E-08,1.13135E-06,2.61910E-06,0.00000E+00,7.70422E-07,3.08949E-07,1.19293E-06,1.97250E-07,5.63126E-06,6.71359E-06,2.14747E-06,1.96224E-06,9.15970E-06,1.06005E-05,5.45352E-06,8.49271E-08,2.05454E-06,0.00000E+00,1.68239E-06,0.00000E+00,2.45440E-06,2.41283E-06,7.28813E-06,3.59350E-06,2.41095E-06,1.54497E-05,7.39546E-06,7.66227E-06,1.76583E-05,1.79738E-05,3.06622E-05,3.04762E-05
384,2.51227E-06,7.23101E-08,6.45407E-07,3.64697E-06,6.18102E-07,4.75708E-07,0.00000E+00,5.63653E-08,2.52687E-09,4.79024E-07,2.42350E-08,8.22680E-06,1.12639E-06,5.92769E-07,4.88938E-08,5.75691E-06,9.87903E-06,1.20460E-06,3.60454E-06,1.24672E-08,7.53158E-08,2.46536E-06,0.00000E+00,1.67160E-06,3.72945E-08,6.36425E-07,2.87967E-08,4.39423E-06,9.41800E-06,5.96874E-09,9.56436E-07,1.12343E-05,8.54935E-06,5.02394E-06,0.00000E+00,1.24735E-06,5.77160E-07,1.79334E-06,0.00000E+00,1.85023E-06,3.38174E-06,9.51994E-06,6.41500E-06,4.45549E-08,1.00503E-05,8.30058E-06,4.59723E-06,1.08296E-05,2.13084E-05,3.17709E-05,2.19992E-05
385,1.55561E-06,0.00000E+00,2.90356E-07,2.53867E-06,4.14479E-07,2.38437E-06,2.63823E-07,0.00000E+00,9.67564E-07,8.35882E-07,6.92439E-08,7.44176E-06,1.01612E-07,1.53234E-07,0.00000E+00,3.90417E-06,9.37436E-06,8.89158E-07,2.83103E-06,0.00000E+00,0.00000E+00,1.87598E-06,6.91609E-07,2.69422E-06,0.00000E+00,1.62982E-07,8.38297E-08,2.58833E-06,7.75579E-06,2.43526E-06,6.03693E-07,1.10862E-05,5.66823E-06,5.51635E-06,4.60638E-07,1.31715E-06,5.33329E-07,2.15803E-06,2.90296E-07,8.31204E-07,4.26162E-06,8.58253E-06,7.01629E-06,2.11974E-06,3.27413E-06,7.87158E-06,2.06199E-06,1.13622E-05,1.90397E-05,2.59649E-05,1.56822E-05
386,7.77123E-07,8.71046E-08,6.67243E-08,5.85364E-07,1.28554E-07,4.04412E-06,5.44160E-07,0.00000E+00,2.55478E-06,7.70566E-07,3.56208E-07,4.54931E-06,0.00000E+00,3.00483E-07,0.00000E+00,4.71963E-06,6.38926E-06,4.61963E-07,8.18644E-07,0.00000E+00,0.00000E+00,1.28418E-06,1.54297E-06,3.41626E-06,0.00000E+00,1.95163E-07,6.21814E-07,1.71221E-06,4.07675E-06,6.38967E-06,7.18117E-07,9.13820E-06,3.43341E-06,5.80930E-06,1.05305E-06,1.72985E-06,1.28274E-07,2.40841E-06,7.75157E-07,2.83607E-07,4.39220E-06,5.55595E-06,5.29430E-06,6.01596E-06,0.00000E+00,6.56433E-06,7.48113E-07,1.54256E-05,1.47928E-05,1.72273E-05,1.18211E-05
387,5.88264E-07,1.29808E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.50527E-06,5.39927E-07,1.37894E-07,2.72404E-06,8.44847E-08,7.25425E-07,2.81522E-06,1.37901E-06,7.75616E-07,1.79937E-06,6.62646E-06,4.25793E-06,1.10297E-06,0.00000E+00,1.42377E-07,1.92150E-07,1.28625E-06,1.78645E-06,3.38457E-06,3.96950E-07,1.25233E-06,1.82597E-06,3.47592E-06,2.29352E-06,7.36116E-06,1.08680E-06,7.08472E-06,3.93456E-06,4.61718E-06,1.11811E-06,1.59031E-06,2.00767E-08,2.16243E-06,1.54413E-06,1.25089E-06,3.19200E-06,2.57162E-06,1.92672E-06,7.86164E-06,3.27812E-06,5.35184E-06,1.58588E-06,1.70821E-05,1.44591E-05,1.19672E-05,1.05786E-05
388,9.08993E-07,2.66564E-06,0.00000E+00,9.09393E-07,1.17836E-08,1.23261E-06,2.57401E-07,3.83303E-07,1.30532E-06,0.00000E+00,1.01521E-06,2.85795E-06,5.14752E-06,1.57765E-06,6.16711E-06,8.11795E-06,4.14153E-06,2.62901E-06,0.00000E+00,4.63970E-07,4.98895E-07,1.85905E-06,1.42753E-06,2.62128E-06,1.30003E-06,2.81815E-06,3.14244E-06,6.84478E-06,2.93255E-06,5.07432E-06,2.00072E-06,6.28102E-06,7.04618E-06,2.72559E-06,5.88589E-07,7.82659E-07,3.16920E-07,1.54436E-06,2.27626E-06,3.19574E-06,1.18733E-06,6.97082E-07,0.00000E+00,6.65806E-06,1.35204E-05,4.82491E-06,4.78318E-06,1.55600E-05,1.72979E-05,1.09445E-05,1.13852E-05
389,1.17945E-06,2.84723E-06,7.30954E-09,1.79695E-06,6.95156E-07,9.65016E-09,0.00000E+00,5.62888E-07,0.00000E+00,2.09438E-07,1.05121E-06,2.77041E-06,7.54439E-06,2.93388E-06,7.96839E-06,7.66174E-06,5.13032E-06,3.53039E-06,4.15767E-08,5.77501E-07,5.77401E-07,2.37294E-06,1.16889E-06,1.59421E-06,1.65819E-06,3.35317E-06,3.27934E-06,8.08583E-06,3.28294E-06,3.26701E-06,4.21492E-06,7.75094E-06,1.04602E-05,2.90148E-06,0.00000E+00,0.00000E+00,6.02118E-07,1.15848E-06,2.22140E-06,4.03240E-06,0.00000E+00,1.31704E-08,5.00973E-07,4.09612E-06,2.17926E-05,5.19513E-06,9.80436E-06,1.49035E-05,1.61205E-05,9.48416E-06,1.28678E-05
