380,2.6633E-06,4.4175E-06,8.05026E-07,1.22999E-06,0,1.06858E-06,3.14117E-06,4.92347E-06,0,1.54728E-06,4.17557E-06,8.52728E-07,0,2.24047E-06,1.47157E-05,6.05903E-06,9.36187E-06,0,0,5.11545E-07,0,2.92286E-08,4.72861E-07,5.70722E-07,1.61965E-06,8.56815E-06,1.51687E-07,7.33204E-07,4.19391E-06,1.09007E-06,0,2.72254E-07,2.47751E-06,1.42385E-06,7.38488E-07,0,3.30706E-07,3.03057E-06,2.73328E-06,0,4.3953E-06,1.73196E-06,0,0,1.2725E-06,9.26475E-07,1.27046E-05,8.51787E-06,0,5.73615E-06,3.37852E-06
381,2.42089E-06,3.42894E-06,2.09531E-06,4.40232E-07,1.8674E-07,3.89609E-07,1.54271E-06,1.91267E-06,0,4.60855E-07,2.85598E-06,1.98575E-06,0,5.46698E-06,1.20715E-05,9.82217E-06,6.68837E-06,0,3.12873E-07,1.20632E-06,0,4.1229E-07,1.1621E-06,2.00629E-07,3.9363E-06,6.41799E-06,0,1.54887E-06,1.60025E-06,2.68852E-06,0,3.1648E-06,1.45601E-06,5.10284E-06,1.76792E-06,0,6.41148E-07,1.11555E-06,1.36694E-06,0,2.66194E-06,7.08561E-07,0,0,2.98243E-06,0,4.33274E-06,5.40836E-06,0,8.04005E-06,8.05512E-06
382,1.81686E-06,2.41181E-06,2.80541E-06,0,7.74882E-07,0,1.25827E-06,0,3.66645E-07,0,1.62432E-06,2.11873E-06,1.26796E-06,5.9844E-06,9.4701E-06,1.04739E-05,3.35117E-06,3.30656E-08,7.1878E-07,1.25892E-06,8.82077E-08,7.45804E-07,1.2738E-06,0,4.30378E-06,4.82839E-06,5.96159E-08,1.6295E-06,0,3.01934E-06,5.8501E-07,7.27551E-06,1.48362E-06,8.57124E-06,1.92569E-06,2.84762E-07,6.22979E-07,0,4.43945E-07,3.00017E-07,1.72659E-06,0,0,1.01758E-07,3.11117E-06,6.17071E-07,0,1.42735E-06,1.41921E-07,8.27474E-06,8.96614E-06
383,1.18675E-06,1.75175E-06,2.61865E-06,0,1.21783E-06,0,2.57154E-06,0,1.46039E-06,0,1.06802E-06,1.10784E-06,5.7766E-06,3.25966E-06,8.20791E-06,7.57761E-06,1.33544E-06,1.27077E-07,4.71443E-07,6.10435E-07,4.20852E-07,7.91884E-07,6.92384E-07,1.602E-07,2.35281E-06,4.59646E-06,2.78936E-07,9.19031E-07,0,1.75322E-06,7.58733E-07,1.06272E-05,2.73198E-06,1.03784E-05,1.05922E-06,1.30408E-06,3.09367E-07,0,3.57108E-08,1.26527E-06,1.44045E-06,0,0,1.96879E-07,1.5121E-06,3.3015E-06,0,0,1.93565E-07,6.22877E-06,5.74454E-06
384,6.47802E-07,1.25638E-06,1.89778E-06,0,1.17744E-06,0,3.03521E-06,0,3.22085E-06,2.37927E-08,8.81172E-07,1.03475E-07,8.16112E-06,2.4774E-07,6.8574E-06,3.9129E-06,1.19432E-06,5.38703E-07,3.74648E-08,2.90963E-08,6.06365E-07,6.28236E-07,5.06166E-08,4.83967E-07,1.65152E-07,4.23329E-06,1.0728E-06,9.04695E-08,0,1.5591E-07,1.38017E-07,1.09494E-05,3.48708E-06,1.02385E-05,7.14609E-08,1.82304E-06,1.98196E-08,0,0,1.80149E-06,1.15141E-06,0,0,5.3034E-08,8.53479E-08,4.63191E-06,2.03944E-06,0,4.84651E-08,3.51269E-06,2.98434E-06
385,2.81014E-07,8.35124E-07,1.02673E-06,2.62341E-08,5.36963E-07,2.82673E-07,1.15377E-06,1.68183E-06,6.06656E-06,2.31935E-07,7.80677E-07,0,6.02168E-06,0,4.52636E-06,1.71452E-06,3.04318E-06,1.48846E-06,0,8.08679E-08,4.46678E-07,3.60475E-07,0,8.10679E-07,0,2.71292E-06,2.6784E-06,0,1.3515E-06,0,0,7.20238E-06,2.58217E-06,8.36678E-06,0,1.31068E-06,0,8.32908E-07,1.84E-07,1.54388E-06,4.62398E-07,1.24399E-06,1.24308E-06,0,2.34776E-07,2.64558E-06,2.05257E-06,5.69131E-06,0,1.50088E-06,4.1466E-06
386,6.3305E-08,8.47581E-07,2.5674E-07,0,0,5.15701E-07,0,3.23931E-06,8.1173E-06,3.87517E-07,5.88705E-07,1.1739E-07,1.72901E-06,0,2.27411E-06,5.5448E-07,5.18287E-06,2.30171E-06,0,4.56662E-07,1.25988E-07,9.46947E-08,0,1.07485E-06,0,7.41324E-07,3.98945E-06,0,2.5524E-06,0,0,1.95129E-06,7.96158E-07,5.43413E-06,1.10333E-07,3.49053E-07,2.99332E-08,1.60963E-06,4.63113E-07,8.46614E-07,0,3.3088E-06,2.57652E-06,0,1.21626E-06,1.31953E-07,6.44571E-07,1.17775E-05,0,3.23989E-07,7.28509E-06
387,0,1.79791E-06,0,4.01991E-08,3.75768E-07,4.96876E-07,1.86509E-06,3.35304E-06,6.99449E-06,4.03784E-07,2.21729E-07,0,0,3.69527E-07,1.94249E-06,0,5.49476E-06,2.0873E-06,1.76508E-07,6.18677E-07,0,0,7.24855E-08,1.25108E-06,3.80824E-07,0,3.58389E-06,3.73498E-07,2.51627E-06,8.94219E-07,2.28529E-06,0,0,2.59167E-06,1.25247E-06,0,0,1.72254E-06,7.04788E-07,3.08355E-07,4.25806E-07,5.92393E-06,2.54436E-06,6.37499E-07,1.74628E-06,1.23541E-06,0,1.13834E-05,1.4852E-07,0,9.11864E-06
388,0,3.17021E-06,0,1.04298E-07,1.56717E-06,2.47412E-07,7.13801E-06,2.26125E-06,3.1582E-06,2.6251E-07,2.72078E-07,0,0,1.04282E-06,3.83946E-06,0,3.78361E-06,9.47217E-07,5.13161E-07,3.93957E-07,0,0,2.3639E-07,1.40878E-06,1.09521E-06,0,1.64694E-06,1.12227E-06,1.28628E-06,3.12744E-06,7.73547E-06,0,0,6.38521E-07,2.55443E-06,1.12657E-07,0,1.1829E-06,1.04792E-06,1.0123E-07,1.65795E-06,8.06244E-06,1.18997E-06,2.12061E-06,1.91576E-06,5.76705E-06,0,4.98045E-06,2.97262E-07,8.1271E-08,8.69334E-06
389,7.75109E-09,3.43987E-06,1.76789E-08,0,2.2893E-06,0,9.71135E-06,1.58498E-06,0,1.05294E-08,1.98238E-06,2.65804E-07,1.18431E-07,2.37834E-06,6.77543E-06,3.61059E-07,1.67534E-06,0,5.67451E-07,0,4.0042E-09,8.59441E-09,6.42464E-07,1.70033E-06,1.82224E-06,5.67932E-08,0,1.49587E-06,0,5.30916E-06,1.02037E-05,8.73684E-08,1.50228E-07,5.64861E-08,2.87865E-06,6.41936E-07,7.41002E-08,5.2555E-07,1.87924E-06,0,2.27795E-06,7.84098E-06,0,2.78849E-06,3.11131E-06,9.34196E-06,3.98347E-08,0,0,3.78683E-07,7.20623E-06
390,2.05629E-08,1.86427E-06,7.52372E-08,0,1.85593E-06,0,6.24161E-06,2.18455E-06,0,0,5.51749E-06,3.10111E-06,3.1921E-07,4.41117E-06,9.4543E-06,4.13922E-06,4.34882E-07,0,2.19521E-07,0,0,1.99501E-08,1.29156E-06,2.09959E-06,2.50451E-06,1.8351E-07,0,1.15013E-06,0,6.48295E-06,6.98704E-06,1.18495E-07,1.3173E-06,8.56219E-07,1.66797E-06,1.04769E-06,9.67949E-07,1.52537E-07,3.15913E-06,0,1.47456E-06,4.46402E-06,0,1.97876E-06,5.63796E-06,8.84293E-06,0,2.68548E-07,0,4.62304E-07,5.73605E-06
